feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
5.133241841201257,0.6897573357683616,3.623312125298721,0.7295358761587742,-1.1214841087129157,1.103910565538621,-2.967303555925996,-0.9224941021637459,3.6644550399937192,-7.818879260713145,1.3270609074340538,1.5325774506749505,-1.415653562729959,-1.6999941005779196,-10.810320974968002,4.336882745669669,-1.8832474469702012,2.098279279791613,-0.28480980460467364,-2.9702384291121313,1
-1.95650786085013,0.4230767816152117,2.7366199749609166,-2.697074318546221,-1.5423942226265313,1.4454419195855377,4.96541307735559,-2.550601089461467,-0.8153924906467604,0.5519324096966268,1.7255697517732966,1.629339679098992,0.8095044574932295,2.797185636320565,-3.171742968086067,1.6112703960488561,2.0283812561314996,1.6762979819002384,0.9517485024194676,0.8614973585339945,0
-5.471484290341715,-1.7831327892420141,2.71980704871385,-3.6665580750056055,-1.1132719284411279,-3.0600566000671483,2.8556666288069334,-2.5705584015182845,-1.3279850576687569,-5.856949208491132,-4.60677031335911,1.7234911978676037,-1.8022303165197342,2.9494665134760236,-0.46710266366817743,0.8534325191001084,-1.124500744977238,4.801885310020408,1.6863148497673413,-1.839354052994181,0
-8.964927448491952,-1.2238720817009607,-2.5268598060064376,-0.4049682505250898,-2.8967833913911467,1.1565470706650327,0.6711496900115295,4.20395425121993,-1.3891027830874867,-1.0757167932030318,0.8801344502946614,-2.509646333831835,0.5514166710645023,2.2633752181976505,-3.7150177305190755,4.5965466113497335,1.6715982311719884,-4.679760057673914,-2.029160173369231,0.5749944626530922,1
-4.478713168070738,-1.6116382613176583,-3.746096576742226,-3.042046124351773,0.13873799562131595,-2.4861237772117546,2.4797341671514133,1.9286066798184942,-3.1307356306003635,-1.1424834756332183,-3.395903791665475,2.866443823780659,0.894797178814497,0.33617934275985306,3.412686295986194,2.888115015773248,2.025811124687749,0.31013291496867335,-0.9635091630406407,8.037082699840928,0
-1.1003649860769602,-5.323546440395226,7.314189073033721,2.4730942356926335,-1.7887171986817632,-0.43686766360987517,-1.7947529019644939,-0.03218684884539191,-2.1335522770016024,-2.1523976094122856,-1.2628422610924361,6.208696363253587,0.34190009095759644,-0.859251163874649,-10.514418259017702,-0.46488643087745074,5.114082749439936,7.748894847397658,-6.565965204293926,12.323659995091294,2
2.256228515630195,-1.7586156055581805,5.25295725615517,3.758177040470686,-2.734615784888529,-2.569618570803513,5.076918380984202,0.8097886988385794,-3.1805415436337725,-0.7733713457516708,0.8293653713498235,3.3854420186060388,4.0453646910123195,-0.6225284576796981,-7.435245641047851,1.9906590606210164,1.012899319888544,6.459047847965049,0.7278005973986501,-1.155049562887972,2
-0.6510333977777355,-1.287936665420252,0.9565502432395339,-0.26857887497226707,-0.03831471441644596,4.1705084779296975,-11.099179712188858,-1.476157270677686,4.240470638686952,2.6212948733649055,3.2604450418147004,-1.782307826278541,4.080821459864409,-1.6640433472731515,-4.044341736320652,2.3001087724934868,1.496830942433331,2.786758356206458,-1.9122054196270635,3.0622424829556065,1
-4.384091486255804,-1.9782035154371624,0.341371578764996,2.7659772150845483,0.2566923328588371,-0.7665793782877669,7.821024944747052,0.3850973530752515,-4.70633038717401,-6.045123198719159,-1.3743459996881555,0.5028292401701436,-2.174200527941629,3.248503519758307,-3.8192236807874185,4.2543993942841745,1.4113641823112058,-4.425859265931831,1.3414658383600888,-1.794633888867487,0
-5.598953794815319,-2.479811384880318,-5.374173698813734,0.40621910321203236,-1.967080301757075,-0.34110007807373055,1.3650903467365283,0.6182890568423152,-1.6295996661498005,-3.968348438034249,0.3923283717378325,-1.5254083870731807,0.9653806921678367,0.3868343724170553,-4.007480879643521,2.0123264615877505,-3.7253967066482128,-4.934883147341936,-1.4115734008316212,1.4796229138580324,1
-0.9155151495627752,0.057576316368001645,-2.4817908610105803,-0.8033382273616014,-5.104083887624564,3.3773718419684267,4.554262331267575,-0.9007106079744341,-0.9405664997489056,-10.611840180843265,0.6345156552416229,1.0766669293221593,-2.4902642066715894,-4.027133728970149,0.6837215776967099,2.2098719263039746,1.5447576558291698,3.2213919423849235,0.21039538743594044,6.281795827183933,1
0.7670354658508413,3.906111927789189,-2.763961059109115,-2.3810527991015253,-3.4561557944909165,1.8599357055825598,2.3222627338526576,-1.667581081049851,1.31055958476232,-2.374538373877969,0.5633708060957129,-0.2584932720304456,-0.05129671958691695,-2.557258356460945,5.691650084677783,1.282882857304479,0.8566365567403758,1.4939101755468362,0.6278871527376988,2.0784823380004225,1
-3.423667297395476,0.9889505971232586,0.6173555264144285,0.7218325990866339,-0.910676040240486,2.9316525555974975,-2.647850224871928,-0.2209580237922425,-1.5861171785385948,-2.082982492759619,-1.1457980654230102,0.3156968359161758,3.163524784460987,-0.787864698442176,2.086126980166122,2.2745113834040755,1.2493564560747592,-2.598357265397648,-0.0642875200449079,-0.987913232291661,0
-1.4155443258614253,1.6035611557263691,-2.575475865996643,-3.2918326795811725,2.427734895729971,-1.2699061037798907,9.98384260888517,2.8281204261098885,-3.0686950156688404,9.686469831650353,1.3292769233718151,2.712137413965862,3.5896099709644496,5.775486428193258,4.02463027916606,-1.4090184398588343,1.868484360069969,-3.73577741719223,3.501963978500514,-0.21935299671248812,2
-1.7466650723989596,0.8378112441160306,-3.836182230084642,-0.8948241279176221,-0.9323117964268046,-1.4849319428941978,6.141382002450542,1.3013059128778206,-2.2583098417077085,-6.815316016282869,-2.5590186525981675,-1.1871886384331218,-4.6614255671608,-0.8725743658082272,6.060475586511146,3.6425107131833743,1.282677407016727,-0.9068514641432243,2.3378074109889893,0.2813314146280645,0
1.0129468685472878,2.326060250888589,2.839868360841971,-4.141749181236769,-1.6096964274216132,-2.132230751306772,2.562714922135513,-1.226156050017789,-1.1563531660845072,5.180866792054916,0.9657165970608774,-0.3529946797934822,-1.3911409772067098,0.08736592210861582,-0.7772353779052118,2.812343532459095,1.4083094261449691,-0.10878510477158905,-2.481541750295527,1.6553264121613755,0
0.9263479608311289,0.9400963557643933,1.8626337284173937,1.4943201405092137,-1.8922483590453334,-2.921873693047747,8.107713074479811,-1.6603432795301276,-2.405394544189036,2.5000582339299044,1.7158252604952295,-0.15806481007749573,-0.7037015118630078,1.8185070782898758,-4.611881973426881,2.2004054842464074,0.43831367392068654,-1.3303790655145349,-1.2630405097594755,-0.770609790548756,2
6.112302841810016,3.6761322566356864,-2.9683843713545093,0.3876486187501268,-1.5692630430977146,-1.1721844539364907,7.330605931141678,-1.894800149279396,0.7168716354335665,2.2948213778912927,0.9720531944046946,1.0209335574096283,-0.6942450598921874,-2.919495197713913,9.634951692154871,0.07727433453892696,4.984842212042528,6.8546324940724785,1.6952110630704493,6.709103862210851,1
-0.955214084129158,-0.7616817289858748,1.4377311997647926,1.3752517077228408,-0.3127764202621861,-1.0241079910416195,-8.167082689678187,2.2771491058616227,2.4677929401729557,3.333147889074298,1.3093134089474718,-7.73376772966303,0.7230505885762677,-1.6166427076388152,2.1698944492123853,1.915478225345773,-0.9356548480657728,3.771229253449008,2.673865026344012,-10.177739456660715,2
3.1805560605915923,1.477489247022177,-1.149976838770413,3.45879371016844,-0.5570081598792457,1.5019339534555138,7.24058043841833,-1.7524539118357965,-1.929836224716163,-5.359366121236698,0.8907046426756131,3.5125768406989963,-0.2742968097201457,-0.1273400849214923,-4.163930215032041,1.0060895447328915,-0.5406666221643115,-5.10319115409336,-0.5084652951484634,1.9185738834187085,1
-7.859259659723403,-3.767087454374459,-2.281841009191693,-2.250701836665751,-1.3152142191737584,-0.2286487781372153,0.43705847063197806,1.22133239257222,-1.2630510180318926,-4.678973707252609,-2.5758469467345275,-0.35348417167206136,-0.6787655480219503,1.0922131154347414,2.810561761713927,0.2889812315179092,1.2475030182641695,4.323437557552057,1.4704625721478504,3.2002723603100227,0
-0.026804465381847355,-2.1295114697257014,3.9351481381800375,-0.6256983197291156,-1.5729934503587772,0.5849646326381812,-3.3265206321088994,1.292367796241066,-0.2622292858854529,3.93873330297168,0.9490113533145339,2.421383987000403,4.119423596404881,-1.801784352142723,-1.1371588357315254,-0.058822102176121716,4.51056583815342,9.117971113373583,-1.1290270679161383,6.093807701687231,1
-11.564727866483894,-4.484266037639403,0.1570444129697155,0.6685218599667151,-5.262588861923036,-3.8686921261363074,1.9475444672883646,5.367935447118098,-2.7417592369977406,-2.6144766126732466,-4.141361719766421,0.09350156555996292,-1.3696987080814207,1.970902098260555,-1.937938174667263,-2.2028635054815426,1.6301221549725455,4.2531262114449335,-4.536239530004112,4.291354852575934,1
-4.16180386141851,-1.0606412290705396,0.8127662292353643,0.0028245316880518567,-0.34213684583788406,2.6688696152280844,-0.5059183531679909,-2.2861877424914323,-0.8755266580602921,-3.5422034239827904,-2.71026394073107,4.851736144131706,-0.8012357671282171,1.001170766256913,-1.0106901453025392,-1.4228190260464069,3.9166541245199324,-0.9829694549921633,-5.075479121501532,11.140060638239685,2
-2.7393794897443717,-5.529980867874708,1.685337686045985,1.5132437383951156,1.332860995534399,-1.4892220583410578,1.7257048541837279,-1.0226219669661119,0.1504001316668344,-3.761633783043698,-0.06596274254733425,-2.4313755396441845,-9.15793426024942,2.3440183213144246,-5.498405714866704,0.9826000324058042,4.047943590958716,3.1277302108891303,-2.3011266437945608,6.015609509849372,2
-3.004946716600494,-1.5118450612605319,0.23829920413637273,-2.2398541521431428,-1.7840533275144659,1.6351181701698612,1.6582430835144013,-3.201806826384939,-3.158329050356781,-0.07516630561523474,1.1463633982558652,-1.9801959189360563,-0.917373415389122,-1.2476061703961463,2.1468434484640966,-0.5620627369922837,-0.26779178100422785,-0.17914624008252908,-0.1838487333361093,2.3885889519360686,0
9.718564164857078,3.0005694461524586,-0.9396405088758832,0.520964021476165,2.2429794231016333,-2.3581207540098923,12.829007245418326,-3.4880972658791816,-6.215762877426417,-0.6874254109675269,2.8514068178739933,4.136362560335812,2.3148042673007962,-0.4014122294293335,-6.509958092103021,6.107879037210954,-5.185725274879999,-10.265807385213852,2.8321935327223935,-3.4434466615271684,1
-0.6767753538457095,-0.7837598675824067,-3.7264210253390817,-3.8917250471008122,-1.8030863307141964,-2.019741234042405,2.872225067697593,2.8404855611912994,-0.9028022234546721,-5.52234647061954,-1.7302599478056653,1.0511714382948838,-2.8168770746267846,-2.4859331921095484,2.4578121364628194,3.761976247779003,1.080926914593176,3.7540676194533513,0.6095375561651145,5.824284686461956,0
-2.929582545297829,0.9547708781348399,-1.9622451848634488,-2.2500983344671837,-2.219748358945083,-1.8575733863761132,4.400351111703869,-0.5363344252460184,-0.1325426547055576,-1.455540326287874,-1.1092802994831799,-0.41860110962403696,-5.119565516256983,1.352319360065898,-0.5649548153105083,-0.043373032652697985,0.02181898845278618,-2.8888440656781538,-3.9618867414136867,4.42834065599026,2
5.1817893537272655,2.3078921921398488,3.4153306304563618,1.7016953143186226,-1.7342447127168428,-0.7028722591097691,-0.9908633690126276,-2.2592985608800253,0.820320015616061,-0.4052886452916809,0.0220704682042715,0.20862998041929426,0.5402031414913644,-3.4141693700107507,1.0353427716214507,0.6483205562680483,0.4890255867974429,4.596226021066014,-0.1377430133933868,-1.545956742723037,1
-3.4692869088869256,1.3371308746737784,5.258481791145742,-1.7182437318519552,1.516409437920586,-2.5098216362761083,-9.403730726926474,0.7480341222936993,4.508459887582013,4.0877196530348465,-2.6791763219002345,-4.8101270411715,1.3595147689646256,2.9921098604173486,3.299826389078754,3.781230266043228,1.6659958792805827,6.1307933195133915,3.440975983310319,-12.30402526445581,2
3.303094801683341,1.0367462132662157,0.6589598972815356,1.4574299108400137,-1.6907166830417224,-0.905361642408149,1.9933894284786489,-1.3399237112630533,0.07680768487173939,-4.377790057780915,-0.20177860617261612,1.835273352507874,0.9793596912347508,-1.7581268336789435,-3.0349771236480625,1.269263252189692,-2.2098581664063515,1.4945209192266689,0.49122214728799096,-1.5947453489548356,1
-1.780255432276845,-3.083850408731026,1.8515734927811356,-1.0299819768012148,0.12470917452817698,-1.2505945107609282,-5.679379561642246,1.3969466848284684,3.405366814957325,-5.7347536098451,-3.233225462957508,-0.7046017522914758,-1.8999248107220368,-0.4218732709586299,1.6870472453754042,-1.4467967054409527,-0.024978338751331708,10.685754458377785,3.326547287792505,-2.970465783173924,2
3.3324757534482896,2.1598950170423343,-3.8633696667857054,3.4539170330957547,-1.5629663720113094,-0.18681323469382982,7.459952118840963,-2.6653343645713523,-1.0247898523823467,-0.6434963843913192,0.7968544963168132,0.5160886034870618,0.15267094077743415,-2.199296268302141,6.502545936216271,0.1508333011269397,2.9790220808250076,2.006203641808779,0.8815013556021002,5.2752207952307755,1
-0.6953744678214618,-4.777214937009413,-1.540465878532458,-1.786514578459475,1.3491853305934245,-0.07841700191580747,-0.7246028337335862,-0.7343211297442673,0.23962784224035483,-6.464093050221952,-1.1397667981997595,3.349894908226589,-4.596362120100263,0.8045631900770891,-8.751502280569333,-5.343899411006591,-5.650885296437653,-3.0409121473180916,-3.7080183239182665,6.178046991092468,2
-2.1323075026693843,-2.5347551756202495,3.0711867857259376,-1.9975577693427011,-1.030031393529125,4.011980638368251,-3.76142719683529,-3.293662255759135,0.46741131523717416,-5.054375908693118,0.007817063074682329,2.5939906326616513,-4.401190226953302,-0.9257459589213461,-6.661740148106329,-0.6488673573478458,2.4096002361133966,-0.12304726937809861,-6.380974778522594,11.296773017151478,2
-9.800431535133423,-2.345887695934522,-0.06133689118878305,-2.042095644180491,1.1951577164913654,3.653819652323103,-5.213431507299638,0.6797959644360558,-3.451643005988123,-10.63434220618205,-4.484340711829566,-0.10715034347153196,-1.780331573245161,1.5333578014847786,-2.644700570914781,3.3135044013466386,-3.0168899535447515,-10.73963219129298,-0.9559598279335928,-3.3120933066547633,0
-7.24132462197861,-1.6869103154993246,0.4461814902952542,-2.0251949537826075,-3.323691451739161,1.4952320128152454,-0.11767140108911102,-2.0855537856355175,-1.7017006326068747,-11.251428854715705,-3.619868577487533,0.706737923455141,0.0666509185878088,-0.3525414706188199,0.29798330193323974,2.161714480555746,-1.633504811806659,2.4967199559831124,1.7890045917557726,-1.5328150768958495,0
-7.640884780724864,-2.6187217370366156,0.109193317006683,-1.991104429645901,-1.7164973484177946,0.6166799307985725,-3.8144941184707952,-2.0506264963145355,0.01018705177625212,-5.788597772018314,-2.368229437819082,1.4037336520368138,-0.10018185280701308,1.4334268769623075,-6.5768528657622465,3.553637094163302,-0.1893790467853289,-1.4165571179367464,-4.622175072267028,5.908457626213315,0
1.6478619755364023,2.3410509884806627,0.4551134476936718,0.08663484233937457,0.7374229887690127,1.731341110448099,0.9054350918828843,-3.5561228490072487,1.7911195153429476,-2.581123737502091,1.2625893557744126,0.34797441156056785,-0.9732190998476169,1.2781450005283528,-3.960866513894406,5.554475192959092,1.5388652986031275,-3.1855813554942447,-0.34234396226059305,0.3273252151768266,1
0.581706870152386,0.832273135432503,1.994413756360034,0.859931838848117,-2.370098742944781,-2.8252589754613027,6.048559363494321,-1.39857173354339,-2.4865321883002913,-1.7530801860277203,-0.3566825108759719,2.092614747589053,1.2503670041876953,0.6141817440017263,-4.9909115968353746,3.013786420327008,-1.1341008913268742,-0.1000165275347096,-0.6416116826167426,-1.289129928372822,2
6.296041914573973,1.014840774786268,-0.496063786180291,1.5227884786184531,-3.5446332958195836,3.0335639683026963,1.786101195542981,0.04638696815398369,0.20100373326369048,-10.508887601311864,1.7307959266740338,2.122608983790701,-1.8926969413038983,-6.095772995212094,-3.969753210503233,0.41364391947129364,-2.6040902257178544,1.0079719546115036,0.11176204845229276,1.3191654992391477,1
-7.159732955832107,-3.3602247703935855,3.3335314748545697,-2.552651612858253,-3.1964028222320353,1.4660538542241874,1.6888378647145645,-0.24424687606378603,0.5630942647777504,-6.321344670790444,-0.9650672520445893,2.4290567013386086,0.1244508587732781,3.3450454481237184,-5.710335275735031,-0.41165298231380243,1.2997651220550828,7.430482788762467,1.3037912760778245,0.8058736005514153,0
0.24060820571721767,-3.5008846377396874,4.016031929378034,-5.483768298352668,-3.1266117291809414,-4.822610915431379,-0.21020295585006885,-0.504648199635241,3.575664045428236,-1.0708067700220891,1.3828420712822025,2.9704412049524827,-1.884748593567254,1.6361506597026438,-16.062933510855956,4.003364449018608,-0.6183576161473674,9.943390059009296,-4.2693642105381855,6.9510027627028705,0
-6.8271640848370465,-2.4587863050616092,2.093413165634912,0.4744801622868535,-3.655227263926863,-0.8193648291358399,1.3514219896353155,3.456262418326517,-3.6793738483048566,1.7676965869898686,-0.852155465978305,-0.059744801543702764,2.524501079750717,-0.008419696978629099,1.0019805561810287,1.814444244758786,5.086469635676954,5.186696083242854,-1.2672031552082508,3.615888346115035,1
-5.433680696134397,-2.7712488846746566,0.4240628104865506,-2.6434881052071866,1.5343065268561507,1.1769017811715399,0.12639865605543385,-0.07466806553762972,-0.27967310498409115,-1.4491094939911708,-1.3566612022697393,-2.5452385708486194,-6.446651145991366,2.4223410826674456,4.157682434481,-1.0049963117554341,4.059098820665461,1.757580924063819,0.7694776720664558,2.8021577913216666,2
0.22711848621454303,3.2031458584530474,0.3609063484648283,-1.3504680461920413,4.339025927535106,0.5613502408506165,3.6762290299639884,-2.6920847537174164,-3.0079816578123753,11.72869927801487,-0.604485408913249,-0.490473363487002,1.4830264178587258,2.6238223941310173,14.341757653320903,-2.5373756486703205,5.443033146865782,-2.573962666537458,2.610762739271932,0.594913347529621,0
-10.057116296166729,-2.3718839740046156,-1.1525753384366269,-1.1012747497540052,-4.545750760295024,-0.4517434181057941,6.684518438937185,4.613311012932925,-6.938501136514032,2.325813432127427,1.0167282867924217,-1.6715412539770869,1.9467545623431377,1.7513772775695498,-1.4124315216666812,2.121404319422094,1.377718898755237,-4.022836397845311,-1.6223557365398196,1.2837335229686424,1
